COU,Country,Pollutant,VAR,Year,Value
HUN,Hungary,Greenhouse gases,TOTAL,1998,77400.906
HUN,Hungary,Greenhouse gases,TOTAL,1999,77817.225
HUN,Hungary,Greenhouse gases,TOTAL,2000,74928.813
HUN,Hungary,Greenhouse gases,TOTAL,2001,76868.917
HUN,Hungary,Greenhouse gases,TOTAL,2002,75141.796
HUN,Hungary,Greenhouse gases,TOTAL,2003,78048.28
HUN,Hungary,Greenhouse gases,TOTAL,2004,76946.243
HUN,Hungary,Greenhouse gases,TOTAL,2005,76713.571
HUN,Hungary,Greenhouse gases,TOTAL,2006,75480.555
HUN,Hungary,Greenhouse gases,TOTAL,2007,73703.712
HUN,Hungary,Greenhouse gases,TOTAL,2008,71559.709
HUN,Hungary,Greenhouse gases,TOTAL,2009,65358.162
HUN,Hungary,Greenhouse gases,TOTAL,2010,66021.083
HUN,Hungary,Greenhouse gases,TOTAL,2011,64309.222
HUN,Hungary,Greenhouse gases,TOTAL,2012,60915.396
HUN,Hungary,Greenhouse gases,TOTAL,2013,58033.037
HUN,Hungary,Greenhouse gases,TOTAL,2014,58401.352
HUN,Hungary,Greenhouse gases,TOTAL,2015,61495.831
HUN,Hungary,Greenhouse gases,TOTAL,2016,62256.336
HUN,Hungary,Greenhouse gases,TOTAL,2017,64728.754
HUN,Hungary,Greenhouse gases,TOTAL,2018,64756.349
HUN,Hungary,Greenhouse gases,TOTAL,2019,64580.975
HUN,Hungary,Greenhouse gases,TOTAL,2020,62818.386
HUN,Hungary,Greenhouse gases,INDEX_1990,1990,100.0
HUN,Hungary,Greenhouse gases,INDEX_1990,1991,93.165
HUN,Hungary,Greenhouse gases,INDEX_1990,1992,82.427
HUN,Hungary,Greenhouse gases,INDEX_1990,1993,83.708
HUN,Hungary,Greenhouse gases,INDEX_1990,1994,82.714
HUN,Hungary,Greenhouse gases,INDEX_1990,1995,81.411
HUN,Hungary,Greenhouse gases,INDEX_1990,1996,83.899
HUN,Hungary,Greenhouse gases,INDEX_1990,1997,82.273
HUN,Hungary,Greenhouse gases,INDEX_1990,1998,81.629
HUN,Hungary,Greenhouse gases,INDEX_1990,1999,82.068
HUN,Hungary,Greenhouse gases,INDEX_1990,2000,79.021
HUN,Hungary,Greenhouse gases,INDEX_1990,2001,81.067
HUN,Hungary,Greenhouse gases,INDEX_1990,2002,79.246
HUN,Hungary,Greenhouse gases,INDEX_1990,2003,82.311
HUN,Hungary,Greenhouse gases,INDEX_1990,2004,81.149
HUN,Hungary,Greenhouse gases,INDEX_1990,2005,80.904
HUN,Hungary,Greenhouse gases,INDEX_1990,2006,79.603
HUN,Hungary,Greenhouse gases,INDEX_1990,2007,77.729
HUN,Hungary,Greenhouse gases,INDEX_1990,2008,75.468
HUN,Hungary,Greenhouse gases,INDEX_1990,2009,68.928
HUN,Hungary,Greenhouse gases,INDEX_1990,2010,69.627
HUN,Hungary,Greenhouse gases,INDEX_1990,2011,67.822
HUN,Hungary,Greenhouse gases,INDEX_1990,2012,64.243
HUN,Hungary,Greenhouse gases,INDEX_1990,2013,61.203
HUN,Hungary,Greenhouse gases,INDEX_1990,2014,61.591
HUN,Hungary,Greenhouse gases,INDEX_1990,2015,64.855
HUN,Hungary,Greenhouse gases,INDEX_1990,2016,65.657
HUN,Hungary,Greenhouse gases,INDEX_1990,2017,68.264
HUN,Hungary,Greenhouse gases,INDEX_1990,2018,68.293
HUN,Hungary,Greenhouse gases,INDEX_1990,2019,68.108
HUN,Hungary,Greenhouse gases,INDEX_1990,2020,66.249
HUN,Hungary,Greenhouse gases,GHG_CAP,1990,9.14
HUN,Hungary,Greenhouse gases,GHG_CAP,1991,8.516
HUN,Hungary,Greenhouse gases,GHG_CAP,1992,7.537
HUN,Hungary,Greenhouse gases,GHG_CAP,1993,7.663
HUN,Hungary,Greenhouse gases,GHG_CAP,1994,7.583
HUN,Hungary,Greenhouse gases,GHG_CAP,1995,7.474
HUN,Hungary,Greenhouse gases,GHG_CAP,1996,7.715
HUN,Hungary,Greenhouse gases,GHG_CAP,1997,7.581
HUN,Hungary,Greenhouse gases,GHG_CAP,1998,7.539
HUN,Hungary,Greenhouse gases,GHG_CAP,1999,7.601
HUN,Hungary,Greenhouse gases,GHG_CAP,2000,7.338
HUN,Hungary,Greenhouse gases,GHG_CAP,2001,7.545
HUN,Hungary,Greenhouse gases,GHG_CAP,2002,7.397
HUN,Hungary,Greenhouse gases,GHG_CAP,2003,7.705
HUN,Hungary,Greenhouse gases,GHG_CAP,2004,7.613
HUN,Hungary,Greenhouse gases,GHG_CAP,2005,7.605
HUN,Hungary,Greenhouse gases,GHG_CAP,2006,7.495
HUN,Hungary,Greenhouse gases,GHG_CAP,2007,7.329
HUN,Hungary,Greenhouse gases,GHG_CAP,2008,7.129
HUN,Hungary,Greenhouse gases,GHG_CAP,2009,6.521
HUN,Hungary,Greenhouse gases,GHG_CAP,2010,6.602
HUN,Hungary,Greenhouse gases,GHG_CAP,2011,6.458
HUN,Hungary,Greenhouse gases,GHG_CAP,2012,6.14
HUN,Hungary,Greenhouse gases,GHG_CAP,2013,5.866
HUN,Hungary,Greenhouse gases,GHG_CAP,2014,5.919
HUN,Hungary,Greenhouse gases,GHG_CAP,2015,6.248
HUN,Hungary,Greenhouse gases,GHG_CAP,2016,6.344
HUN,Hungary,Greenhouse gases,GHG_CAP,2017,6.613
HUN,Hungary,Greenhouse gases,GHG_CAP,2018,6.624
HUN,Hungary,Greenhouse gases,GHG_CAP,2019,6.609
HUN,Hungary,Greenhouse gases,GHG_CAP,2020,6.443
HUN,Hungary,Carbon dioxide,TOTAL,1990,73225.536
HUN,Hungary,Carbon dioxide,TOTAL,1991,69656.248
HUN,Hungary,Carbon dioxide,TOTAL,1992,62084.832
HUN,Hungary,Carbon dioxide,TOTAL,1993,63389.271
HUN,Hungary,Carbon dioxide,TOTAL,1994,61786.556
HUN,Hungary,Carbon dioxide,TOTAL,1995,61391.314
HUN,Hungary,Carbon dioxide,TOTAL,1996,63024.782
HUN,Hungary,Carbon dioxide,TOTAL,1997,61623.559
HUN,Hungary,Carbon dioxide,TOTAL,1998,61163.666
HUN,Hungary,Carbon dioxide,TOTAL,1999,61663.743
HUN,Hungary,Carbon dioxide,TOTAL,2000,58365.151
HUN,Hungary,Carbon dioxide,TOTAL,2001,59968.212
HUN,Hungary,Carbon dioxide,TOTAL,2002,59004.707
HUN,Hungary,Carbon dioxide,TOTAL,2003,61756.177
HUN,Hungary,Carbon dioxide,TOTAL,2004,60129.554
HUN,Hungary,Carbon dioxide,TOTAL,2005,60276.272
HUN,Hungary,Carbon dioxide,TOTAL,2006,59633.211
HUN,Hungary,Carbon dioxide,TOTAL,2007,58553.668
HUN,Hungary,Carbon dioxide,TOTAL,2008,57248.107
HUN,Hungary,Carbon dioxide,TOTAL,2009,51464.055
HUN,Hungary,Carbon dioxide,TOTAL,2010,52068.732
HUN,Hungary,Carbon dioxide,TOTAL,2011,50191.329
HUN,Hungary,Carbon dioxide,TOTAL,2012,46757.481
HUN,Hungary,Carbon dioxide,TOTAL,2013,43611.553
HUN,Hungary,Carbon dioxide,TOTAL,2014,43729.844
HUN,Hungary,Carbon dioxide,TOTAL,2015,46653.47
HUN,Hungary,Carbon dioxide,TOTAL,2016,47113.086
HUN,Hungary,Carbon dioxide,TOTAL,2017,49515.229
HUN,Hungary,Carbon dioxide,TOTAL,2018,49463.319
HUN,Hungary,Carbon dioxide,TOTAL,2019,49234.646
HUN,Hungary,Carbon dioxide,TOTAL,2020,47284.497
HUN,Hungary,Methane,TOTAL,1990,12829.782
HUN,Hungary,Methane,TOTAL,1991,12634.205
HUN,Hungary,Methane,TOTAL,1992,11404.651
HUN,Hungary,Methane,TOTAL,1993,11104.428
HUN,Hungary,Methane,TOTAL,1994,10781.88
HUN,Hungary,Methane,TOTAL,1995,10743.736
HUN,Hungary,Methane,TOTAL,1996,10879.084
HUN,Hungary,Methane,TOTAL,1997,10703.098
HUN,Hungary,Methane,TOTAL,1998,10556.386
HUN,Hungary,Methane,TOTAL,1999,10566.622
HUN,Hungary,Methane,TOTAL,2000,10591.055
HUN,Hungary,Methane,TOTAL,2001,10457.078
HUN,Hungary,Methane,TOTAL,2002,10305.842
HUN,Hungary,Methane,TOTAL,2003,10421.046
HUN,Hungary,Methane,TOTAL,2004,9985.04
HUN,Hungary,Methane,TOTAL,2005,9705.311
HUN,Hungary,Methane,TOTAL,2006,9512.942
HUN,Hungary,Methane,TOTAL,2007,9266.662
HUN,Hungary,Methane,TOTAL,2008,9026.1
HUN,Hungary,Methane,TOTAL,2009,8855.817
HUN,Hungary,Methane,TOTAL,2010,8893.607
HUN,Hungary,Methane,TOTAL,2011,8741.933
HUN,Hungary,Methane,TOTAL,2012,8777.029
HUN,Hungary,Methane,TOTAL,2013,8582.594
HUN,Hungary,Methane,TOTAL,2014,8339.734
HUN,Hungary,Methane,TOTAL,2015,8384.193
HUN,Hungary,Methane,TOTAL,2016,8333.866
HUN,Hungary,Methane,TOTAL,2017,8353.33
HUN,Hungary,Methane,TOTAL,2018,8291.909
HUN,Hungary,Methane,TOTAL,2019,8233.717
HUN,Hungary,Methane,TOTAL,2020,8219.728
ISL,Iceland,Greenhouse gases,TOTAL,1990,3674.481
ISL,Iceland,Greenhouse gases,TOTAL,1991,3459.852
ISL,Iceland,Greenhouse gases,TOTAL,1992,3369.4
ISL,Iceland,Greenhouse gases,TOTAL,1993,3449.368
ISL,Iceland,Greenhouse gases,TOTAL,1994,3376.159
ISL,Iceland,Greenhouse gases,TOTAL,1995,3506.175
ISL,Iceland,Greenhouse gases,TOTAL,1996,3563.568
ISL,Iceland,Greenhouse gases,TOTAL,1997,3731.123
ISL,Iceland,Greenhouse gases,TOTAL,1998,3875.5
ISL,Iceland,Greenhouse gases,TOTAL,1999,4096.919
ISL,Iceland,Greenhouse gases,TOTAL,2000,4119.481
ISL,Iceland,Greenhouse gases,TOTAL,2001,4011.136
ISL,Iceland,Greenhouse gases,TOTAL,2002,4101.835
ISL,Iceland,Greenhouse gases,TOTAL,2003,4065.172
ISL,Iceland,Greenhouse gases,TOTAL,2004,4167.989
ISL,Iceland,Greenhouse gases,TOTAL,2005,4018.839
ISL,Iceland,Greenhouse gases,TOTAL,2006,4608.876
ISL,Iceland,Greenhouse gases,TOTAL,2007,4906.7
ISL,Iceland,Greenhouse gases,TOTAL,2008,5299.866
ISL,Iceland,Greenhouse gases,TOTAL,2009,4969.116
ISL,Iceland,Greenhouse gases,TOTAL,2010,4864.922
ISL,Iceland,Greenhouse gases,TOTAL,2011,4646.539
ISL,Iceland,Greenhouse gases,TOTAL,2012,4653.193
ISL,Iceland,Greenhouse gases,TOTAL,2013,4661.031
ISL,Iceland,Greenhouse gases,TOTAL,2014,4661.461
ISL,Iceland,Greenhouse gases,TOTAL,2015,4746.024
ISL,Iceland,Greenhouse gases,TOTAL,2016,4692.48
ISL,Iceland,Greenhouse gases,TOTAL,2017,4776.967
ISL,Iceland,Greenhouse gases,TOTAL,2018,4847.088
ISL,Iceland,Greenhouse gases,TOTAL,2019,4713.009
ISL,Iceland,Greenhouse gases,TOTAL,2020,4509.64
ISL,Iceland,Greenhouse gases,INDEX_1990,1990,100.0
ISL,Iceland,Greenhouse gases,INDEX_1990,1991,94.159
ISL,Iceland,Greenhouse gases,INDEX_1990,1992,91.697
ISL,Iceland,Greenhouse gases,INDEX_1990,1993,93.874
ISL,Iceland,Greenhouse gases,INDEX_1990,1994,91.881
ISL,Iceland,Greenhouse gases,INDEX_1990,1995,95.42
ISL,Iceland,Greenhouse gases,INDEX_1990,1996,96.982
ISL,Iceland,Greenhouse gases,INDEX_1990,1997,101.541
ISL,Iceland,Greenhouse gases,INDEX_1990,1998,105.471
ISL,Iceland,Greenhouse gases,INDEX_1990,1999,111.497
ISL,Iceland,Greenhouse gases,INDEX_1990,2000,112.111
ISL,Iceland,Greenhouse gases,INDEX_1990,2001,109.162
ISL,Iceland,Greenhouse gases,INDEX_1990,2002,111.63
ISL,Iceland,Greenhouse gases,INDEX_1990,2003,110.633
ISL,Iceland,Greenhouse gases,INDEX_1990,2004,113.431
ISL,Iceland,Greenhouse gases,INDEX_1990,2005,109.372
ISL,Iceland,Greenhouse gases,INDEX_1990,2006,125.429
ISL,Iceland,Greenhouse gases,INDEX_1990,2007,133.535
ISL,Iceland,Greenhouse gases,INDEX_1990,2008,144.234
ISL,Iceland,Greenhouse gases,INDEX_1990,2009,135.233
ISL,Iceland,Greenhouse gases,INDEX_1990,2010,132.398
ISL,Iceland,Greenhouse gases,INDEX_1990,2011,126.454
ISL,Iceland,Greenhouse gases,INDEX_1990,2012,126.635
ISL,Iceland,Greenhouse gases,INDEX_1990,2013,126.849
ISL,Iceland,Greenhouse gases,INDEX_1990,2014,126.86
ISL,Iceland,Greenhouse gases,INDEX_1990,2015,129.162
ISL,Iceland,Greenhouse gases,INDEX_1990,2016,127.705
ISL,Iceland,Greenhouse gases,INDEX_1990,2017,130.004
ISL,Iceland,Greenhouse gases,INDEX_1990,2018,131.912
ISL,Iceland,Greenhouse gases,INDEX_1990,2019,128.263
ISL,Iceland,Greenhouse gases,INDEX_1990,2020,122.729
ISL,Iceland,Greenhouse gases,GHG_CAP,1990,14.42
ISL,Iceland,Greenhouse gases,GHG_CAP,1991,13.421
ISL,Iceland,Greenhouse gases,GHG_CAP,1992,12.907
ISL,Iceland,Greenhouse gases,GHG_CAP,1993,13.079
ISL,Iceland,Greenhouse gases,GHG_CAP,1994,12.691
ISL,Iceland,Greenhouse gases,GHG_CAP,1995,13.109
ISL,Iceland,Greenhouse gases,GHG_CAP,1996,13.252
ISL,Iceland,Greenhouse gases,GHG_CAP,1997,13.761
ISL,Iceland,Greenhouse gases,GHG_CAP,1998,14.142
ISL,Iceland,Greenhouse gases,GHG_CAP,1999,14.77
ISL,Iceland,Greenhouse gases,GHG_CAP,2000,14.65
ISL,Iceland,Greenhouse gases,GHG_CAP,2001,14.076
ISL,Iceland,Greenhouse gases,GHG_CAP,2002,14.266
ISL,Iceland,Greenhouse gases,GHG_CAP,2003,14.041
ISL,Iceland,Greenhouse gases,GHG_CAP,2004,14.27
ISL,Iceland,Greenhouse gases,GHG_CAP,2005,13.544
ISL,Iceland,Greenhouse gases,GHG_CAP,2006,15.172
ISL,Iceland,Greenhouse gases,GHG_CAP,2007,15.748
ISL,Iceland,Greenhouse gases,GHG_CAP,2008,16.698
ISL,Iceland,Greenhouse gases,GHG_CAP,2009,15.602
ISL,Iceland,Greenhouse gases,GHG_CAP,2010,15.296
ISL,Iceland,Greenhouse gases,GHG_CAP,2011,14.565
ISL,Iceland,Greenhouse gases,GHG_CAP,2012,14.508
ISL,Iceland,Greenhouse gases,GHG_CAP,2013,14.396
ISL,Iceland,Greenhouse gases,GHG_CAP,2014,14.239
ISL,Iceland,Greenhouse gases,GHG_CAP,2015,14.346
ISL,Iceland,Greenhouse gases,GHG_CAP,2016,13.989
ISL,Iceland,Greenhouse gases,GHG_CAP,2017,13.911
ISL,Iceland,Greenhouse gases,GHG_CAP,2018,13.742
ISL,Iceland,Greenhouse gases,GHG_CAP,2019,13.071
ISL,Iceland,Greenhouse gases,GHG_CAP,2020,12.306
ISL,Iceland,Carbon dioxide,TOTAL,1990,2215.856
ISL,Iceland,Carbon dioxide,TOTAL,1991,2096.309
ISL,Iceland,Carbon dioxide,TOTAL,1992,2242.604
ISL,Iceland,Carbon dioxide,TOTAL,1993,2393.481
ISL,Iceland,Carbon dioxide,TOTAL,1994,2342.135
ISL,Iceland,Carbon dioxide,TOTAL,1995,2459.567
ISL,Iceland,Carbon dioxide,TOTAL,1996,2513.641
ISL,Iceland,Carbon dioxide,TOTAL,1997,2609.59
ISL,Iceland,Carbon dioxide,TOTAL,1998,2628.704
ISL,Iceland,Carbon dioxide,TOTAL,1999,2831.173
ISL,Iceland,Carbon dioxide,TOTAL,2000,2923.141
ISL,Iceland,Carbon dioxide,TOTAL,2001,2855.336
ISL,Iceland,Carbon dioxide,TOTAL,2002,2982.484
ISL,Iceland,Carbon dioxide,TOTAL,2003,2976.171
ISL,Iceland,Carbon dioxide,TOTAL,2004,3100.137
ISL,Iceland,Carbon dioxide,TOTAL,2005,2968.443
ISL,Iceland,Carbon dioxide,TOTAL,2006,3144.668
ISL,Iceland,Carbon dioxide,TOTAL,2007,3483.689
ISL,Iceland,Carbon dioxide,TOTAL,2008,3801.137
ISL,Iceland,Carbon dioxide,TOTAL,2009,3719.715
ISL,Iceland,Carbon dioxide,TOTAL,2010,3616.621
ISL,Iceland,Carbon dioxide,TOTAL,2011,3494.164
ISL,Iceland,Carbon dioxide,TOTAL,2012,3490.87
ISL,Iceland,Carbon dioxide,TOTAL,2013,3480.08
ISL,Iceland,Carbon dioxide,TOTAL,2014,3436.352
ISL,Iceland,Carbon dioxide,TOTAL,2015,3533.853
ISL,Iceland,Carbon dioxide,TOTAL,2016,3485.184
ISL,Iceland,Carbon dioxide,TOTAL,2017,3601.62
ISL,Iceland,Carbon dioxide,TOTAL,2018,3658.953
ISL,Iceland,Carbon dioxide,TOTAL,2019,3546.263
ISL,Iceland,Carbon dioxide,TOTAL,2020,3328.876
ISL,Iceland,Methane,TOTAL,1990,606.422
ISL,Iceland,Methane,TOTAL,1991,602.392
ISL,Iceland,Methane,TOTAL,1992,607.946
ISL,Iceland,Methane,TOTAL,1993,622.383
ISL,Iceland,Methane,TOTAL,1994,630.02
ISL,Iceland,Methane,TOTAL,1995,629.695
ISL,Iceland,Methane,TOTAL,1996,649.435
ISL,Iceland,Methane,TOTAL,1997,653.269
ISL,Iceland,Methane,TOTAL,1998,652.982
ISL,Iceland,Methane,TOTAL,1999,659.476
ISL,Iceland,Methane,TOTAL,2000,658.885
ISL,Iceland,Methane,TOTAL,2001,668.061
ISL,Iceland,Methane,TOTAL,2002,674.176
ISL,Iceland,Methane,TOTAL,2003,664.058
ISL,Iceland,Methane,TOTAL,2004,659.12
ISL,Iceland,Methane,TOTAL,2005,648.041
ISL,Iceland,Methane,TOTAL,2006,680.576
ISL,Iceland,Methane,TOTAL,2007,687.183
ISL,Iceland,Methane,TOTAL,2008,674.275
ISL,Iceland,Methane,TOTAL,2009,666.666
ISL,Iceland,Methane,TOTAL,2010,655.515
ISL,Iceland,Methane,TOTAL,2011,636.679
ISL,Iceland,Methane,TOTAL,2012,612.726
ISL,Iceland,Methane,TOTAL,2013,614.887
ISL,Iceland,Methane,TOTAL,2014,625.854
ISL,Iceland,Methane,TOTAL,2015,631.286
ISL,Iceland,Methane,TOTAL,2016,622.335
ISL,Iceland,Methane,TOTAL,2017,610.403
ISL,Iceland,Methane,TOTAL,2018,609.902
ISL,Iceland,Methane,TOTAL,2019,570.246
ISL,Iceland,Methane,TOTAL,2020,589.571
IRL,Ireland,Greenhouse gases,TOTAL,1990,54395.332
IRL,Ireland,Greenhouse gases,TOTAL,1991,55205.149
IRL,Ireland,Greenhouse gases,TOTAL,1992,55193.569
IRL,Ireland,Greenhouse gases,TOTAL,1993,55743.62
IRL,Ireland,Greenhouse gases,TOTAL,1994,57213.464
IRL,Ireland,Greenhouse gases,TOTAL,1995,58746.021
IRL,Ireland,Greenhouse gases,TOTAL,1996,60912.346
IRL,Ireland,Greenhouse gases,TOTAL,1997,62374.014
IRL,Ireland,Greenhouse gases,TOTAL,1998,64963.952
IRL,Ireland,Greenhouse gases,TOTAL,1999,66201.93
IRL,Ireland,Greenhouse gases,TOTAL,2000,68460.337
IRL,Ireland,Greenhouse gases,TOTAL,2001,70488.547
IRL,Ireland,Greenhouse gases,TOTAL,2002,68624.429
IRL,Ireland,Greenhouse gases,TOTAL,2003,69034.234
IRL,Ireland,Greenhouse gases,TOTAL,2004,68411.778
IRL,Ireland,Greenhouse gases,TOTAL,2005,70297.468
IRL,Ireland,Greenhouse gases,TOTAL,2006,69643.33
IRL,Ireland,Greenhouse gases,TOTAL,2007,68614.734
IRL,Ireland,Greenhouse gases,TOTAL,2008,68159.881
IRL,Ireland,Greenhouse gases,TOTAL,2009,62381.965
IRL,Ireland,Greenhouse gases,TOTAL,2010,61948.116
IRL,Ireland,Greenhouse gases,TOTAL,2011,57742.792
IRL,Ireland,Greenhouse gases,TOTAL,2012,58764.936
IRL,Ireland,Greenhouse gases,TOTAL,2013,58550.213
IRL,Ireland,Greenhouse gases,TOTAL,2014,58006.156
IRL,Ireland,Greenhouse gases,TOTAL,2015,60477.26
IRL,Ireland,Greenhouse gases,TOTAL,2016,62714.611
IRL,Ireland,Greenhouse gases,TOTAL,2017,62066.841
IRL,Ireland,Greenhouse gases,TOTAL,2018,62351.955
IRL,Ireland,Greenhouse gases,TOTAL,2019,59855.476
IRL,Ireland,Greenhouse gases,TOTAL,2020,57716.091
IRL,Ireland,Greenhouse gases,INDEX_1990,1990,100.0
IRL,Ireland,Greenhouse gases,INDEX_1990,1991,101.489
IRL,Ireland,Greenhouse gases,INDEX_1990,1992,101.467
IRL,Ireland,Greenhouse gases,INDEX_1990,1993,102.479
IRL,Ireland,Greenhouse gases,INDEX_1990,1994,105.181
IRL,Ireland,Greenhouse gases,INDEX_1990,1995,107.998
IRL,Ireland,Greenhouse gases,INDEX_1990,1996,111.981
IRL,Ireland,Greenhouse gases,INDEX_1990,1997,114.668
IRL,Ireland,Greenhouse gases,INDEX_1990,1998,119.429
IRL,Ireland,Greenhouse gases,INDEX_1990,1999,121.705
IRL,Ireland,Greenhouse gases,INDEX_1990,2000,125.857
IRL,Ireland,Greenhouse gases,INDEX_1990,2001,129.586
IRL,Ireland,Greenhouse gases,INDEX_1990,2002,126.159
IRL,Ireland,Greenhouse gases,INDEX_1990,2003,126.912
IRL,Ireland,Greenhouse gases,INDEX_1990,2004,125.768
IRL,Ireland,Greenhouse gases,INDEX_1990,2005,129.234
IRL,Ireland,Greenhouse gases,INDEX_1990,2006,128.032
IRL,Ireland,Greenhouse gases,INDEX_1990,2007,126.141
IRL,Ireland,Greenhouse gases,INDEX_1990,2008,125.305
IRL,Ireland,Greenhouse gases,INDEX_1990,2009,114.683
IRL,Ireland,Greenhouse gases,INDEX_1990,2010,113.885
IRL,Ireland,Greenhouse gases,INDEX_1990,2011,106.154
IRL,Ireland,Greenhouse gases,INDEX_1990,2012,108.033
IRL,Ireland,Greenhouse gases,INDEX_1990,2013,107.638
IRL,Ireland,Greenhouse gases,INDEX_1990,2014,106.638
IRL,Ireland,Greenhouse gases,INDEX_1990,2015,111.181
IRL,Ireland,Greenhouse gases,INDEX_1990,2016,115.294
IRL,Ireland,Greenhouse gases,INDEX_1990,2017,114.103
IRL,Ireland,Greenhouse gases,INDEX_1990,2018,114.627
IRL,Ireland,Greenhouse gases,INDEX_1990,2019,110.038
IRL,Ireland,Greenhouse gases,INDEX_1990,2020,106.105
IRL,Ireland,Greenhouse gases,GHG_CAP,1990,15.516
IRL,Ireland,Greenhouse gases,GHG_CAP,1991,15.658
IRL,Ireland,Greenhouse gases,GHG_CAP,1992,15.528
IRL,Ireland,Greenhouse gases,GHG_CAP,1993,15.597
IRL,Ireland,Greenhouse gases,GHG_CAP,1994,15.955
IRL,Ireland,Greenhouse gases,GHG_CAP,1995,16.312
IRL,Ireland,Greenhouse gases,GHG_CAP,1996,16.798
IRL,Ireland,Greenhouse gases,GHG_CAP,1997,17.022
IRL,Ireland,Greenhouse gases,GHG_CAP,1998,17.543
IRL,Ireland,Greenhouse gases,GHG_CAP,1999,17.693
IRL,Ireland,Greenhouse gases,GHG_CAP,2000,18.066
IRL,Ireland,Greenhouse gases,GHG_CAP,2001,18.322
IRL,Ireland,Greenhouse gases,GHG_CAP,2002,17.519
IRL,Ireland,Greenhouse gases,GHG_CAP,2003,17.346
IRL,Ireland,Greenhouse gases,GHG_CAP,2004,16.912
IRL,Ireland,Greenhouse gases,GHG_CAP,2005,17.005
IRL,Ireland,Greenhouse gases,GHG_CAP,2006,16.453
IRL,Ireland,Greenhouse gases,GHG_CAP,2007,15.68
IRL,Ireland,Greenhouse gases,GHG_CAP,2008,15.197
IRL,Ireland,Greenhouse gases,GHG_CAP,2009,13.761
IRL,Ireland,Greenhouse gases,GHG_CAP,2010,13.601
IRL,Ireland,Greenhouse gases,GHG_CAP,2011,12.622
IRL,Ireland,Greenhouse gases,GHG_CAP,2012,12.793
IRL,Ireland,Greenhouse gases,GHG_CAP,2013,12.688
IRL,Ireland,Greenhouse gases,GHG_CAP,2014,12.487
IRL,Ireland,Greenhouse gases,GHG_CAP,2015,12.901
IRL,Ireland,Greenhouse gases,GHG_CAP,2016,13.232
IRL,Ireland,Greenhouse gases,GHG_CAP,2017,12.951
IRL,Ireland,Greenhouse gases,GHG_CAP,2018,12.838
IRL,Ireland,Greenhouse gases,GHG_CAP,2019,12.162
IRL,Ireland,Greenhouse gases,GHG_CAP,2020,11.596
IRL,Ireland,Carbon dioxide,TOTAL,1990,32944.42
IRL,Ireland,Carbon dioxide,TOTAL,1991,33674.307
IRL,Ireland,Carbon dioxide,TOTAL,1992,33495.315
IRL,Ireland,Carbon dioxide,TOTAL,1993,33716.364
IRL,Ireland,Carbon dioxide,TOTAL,1994,34838.447
IRL,Ireland,Carbon dioxide,TOTAL,1995,35852.987
IRL,Ireland,Carbon dioxide,TOTAL,1996,37469.27
IRL,Ireland,Carbon dioxide,TOTAL,1997,38804.985
IRL,Ireland,Carbon dioxide,TOTAL,1998,40708.971
IRL,Ireland,Carbon dioxide,TOTAL,1999,42440.183
IRL,Ireland,Carbon dioxide,TOTAL,2000,45249.116
IRL,Ireland,Carbon dioxide,TOTAL,2001,47607.612
IRL,Ireland,Carbon dioxide,TOTAL,2002,46081.589
IRL,Ireland,Carbon dioxide,TOTAL,2003,45684.109
IRL,Ireland,Carbon dioxide,TOTAL,2004,46166.785
IRL,Ireland,Carbon dioxide,TOTAL,2005,48156.597
IRL,Ireland,Carbon dioxide,TOTAL,2006,47604.659
IRL,Ireland,Carbon dioxide,TOTAL,2007,47664.334
IRL,Ireland,Carbon dioxide,TOTAL,2008,47363.258
IRL,Ireland,Carbon dioxide,TOTAL,2009,42179.308
IRL,Ireland,Carbon dioxide,TOTAL,2010,41793.616
IRL,Ireland,Carbon dioxide,TOTAL,2011,38056.383
IRL,Ireland,Carbon dioxide,TOTAL,2012,38227.157
IRL,Ireland,Carbon dioxide,TOTAL,2013,37281.75
IRL,Ireland,Carbon dioxide,TOTAL,2014,36853.014
IRL,Ireland,Carbon dioxide,TOTAL,2015,38718.04
IRL,Ireland,Carbon dioxide,TOTAL,2016,40369.543
IRL,Ireland,Carbon dioxide,TOTAL,2017,39078.033
IRL,Ireland,Carbon dioxide,TOTAL,2018,39012.368
IRL,Ireland,Carbon dioxide,TOTAL,2019,37325.663
IRL,Ireland,Carbon dioxide,TOTAL,2020,35153.202
IRL,Ireland,Methane,TOTAL,1990,13752.89
IRL,Ireland,Methane,TOTAL,1991,14042.55
IRL,Ireland,Methane,TOTAL,1992,14257.556
IRL,Ireland,Methane,TOTAL,1993,14405.071
IRL,Ireland,Methane,TOTAL,1994,14437.716
IRL,Ireland,Methane,TOTAL,1995,14557.829
IRL,Ireland,Methane,TOTAL,1996,14881.947
